3.905926707279380025e+03,5.581407983593177774e-02,1.995821869126757520e+00
3.907922539762759243e+03,-3.139267208796892028e-02,1.995843055685327272e+00
3.909918393348860263e+03,3.828724254549371181e-02,1.995864074681776401e+00
3.911914267870342883e+03,1.230264645092943657e-02,1.995884926559483574e+00
3.913910163160310731e+03,7.351881313023915510e-02,1.995905611762282206e+00
3.915906079052309906e+03,2.401385413830945184e-02,1.995926130733550963e+00
3.917902015380329885e+03,6.220194314163058485e-02,1.995946483914394776e+00
3.919897971978801706e+03,-3.240102357930672861e-03,1.995966671747737564e+00
3.921893948682597966e+03,-7.159510153788357922e-02,1.995986694673320017e+00
3.923889945327032365e+03,5.821558945792544223e-03,1.996006553133156558e+00
3.925885961747857436e+03,4.061775940725984198e-03,1.996026247566078382e+00
3.927881997781266818e+03,6.497465702476874772e-02,1.996045778410916682e+00
3.929878053263892070e+03,6.798242729070616552e-02,1.996065146106957400e+00
3.931874128032803583e+03,1.052010693818385308e-02,1.996084351092122233e+00
3.933870221925508304e+03,6.243680721019860547e-02,1.996103393804332882e+00
3.935866334779952012e+03,1.801713228950863402e-02,1.996122274678782560e+00
3.937862466434516136e+03,-4.966685728450313808e-02,1.996140994152938219e+00
3.939858616728016841e+03,-4.534818798928186984e-02,1.996159552661993075e+00
3.941854785499707305e+03,-2.448264824990610197e-02,1.996177950640685594e+00
3.943850972589274534e+03,-2.276779815601126522e-02,1.996196188523754245e+00
3.945847177836839364e+03,4.532337379976538599e-02,1.996214266744573251e+00
3.947843401082956461e+03,7.069961351995415755e-02,1.996232185736516840e+00
3.949839642168613409e+03,1.841683372990267700e-02,1.996249945931594993e+00
3.951835900935228892e+03,3.054410574625527133e-02,1.996267547762272443e+00
3.953832177224654060e+03,7.976338434258013798e-04,1.996284991659194930e+00
3.955828470879171618e+03,4.165975288859181946e-02,1.996302278053462942e+00
3.957824781741493098e+03,1.630676611968697245e-02,1.996319407374812727e+00
3.959821109654760676e+03,2.080217129359090283e-02,1.996336380053435278e+00
3.961817454462545811e+03,9.581507930335922407e-02,1.996353196516793105e+00
3.963813816008847880e+03,4.887453582291772375e-02,1.996369857194622455e+00
3.965810194138094630e+03,9.511486414283096269e-02,1.996386362513021595e+00
3.967806588695141272e+03,1.742012657737979087e-02,1.996402712899907783e+00
3.969802999525268660e+03,3.095550512618339828e-02,1.996418908781834034e+00
3.971799426474184656e+03,8.752030971901887668e-02,1.996434950583534373e+00
3.973795869388022766e+03,3.513561353054207165e-02,1.996450838731561817e+00
3.975792328113339863e+03,6.216444253075431581e-02,1.996466573649286147e+00
3.977788802497119377e+03,6.090584441231323282e-02,1.996482155760531896e+00
3.979785292386765832e+03,5.225070680456374989e-02,1.996497585490033089e+00
3.981781797630108940e+03,1.175259892955823476e-01,1.996512863258885773e+00
3.983778318075399511e+03,8.746586736165459786e-02,1.996527989490004984e+00
3.985774853571309905e+03,1.126370625210665749e-01,1.996542964604941517e+00
3.987771403966934940e+03,1.116561283656789388e-01,1.996557789023881924e+00
3.989767969111789171e+03,9.660706430886481511e-02,1.996572463167922251e+00
3.991764548855807334e+03,4.426653540730646902e-02,1.996586987456339557e+00
3.993761143049342536e+03,1.015526909663785060e-01,1.996601362307956151e+00
3.995757751543168524e+03,8.842822473023288776e-02,1.996615588141594344e+00
3.997754374188475595e+03,1.483664323582071509e-01,1.996629665374257456e+00
3.999751010836871956e+03,1.358641018993832217e-01,1.996643594424767798e+00
4.001747661340382820e+03,8.899685394974876651e-02,1.996657375707854953e+00
4.003744325551449947e+03,9.815330490977715316e-02,1.996671009640067496e+00
4.005741003322929828e+03,1.031757962742987228e-01,1.996684496637953998e+00
4.007737694508095046e+03,1.166094350488058456e-01,1.996697837114425056e+00
4.009734398960632461e+03,1.078946920696857298e-01,1.996711031485119747e+00
4.011731116534641842e+03,6.693931417648045501e-02,1.996724080162493919e+00
4.013727847084637688e+03,7.261461509602509801e-02,1.996736983560367662e+00
4.015724590465545589e+03,1.160069786704805150e-01,1.996749742090287327e+00
4.017721346532704501e+03,4.904268282448791955e-02,1.996762356164708763e+00
4.019718115141863564e+03,4.302226599257959194e-02,1.996774826193814079e+00
4.021714896149183005e+03,4.739764675717616019e-03,1.996787152588240133e+00
4.023711689411234147e+03,1.014447342226138804e-01,1.996799335758623783e+00
4.025708494784996674e+03,9.216953429784162377e-02,1.996811376113782899e+00
4.027705312127859997e+03,4.153236012257456589e-02,1.996823274062080600e+00
4.029702141297620983e+03,8.347040223488065569e-02,1.996835030011425260e+00
4.031698982152485314e+03,4.762492501135746903e-02,1.996846644370180002e+00
4.033695834551065218e+03,6.129924974978700342e-02,1.996858117543979461e+00
4.035692698352379011e+03,1.200089258903306449e-01,1.996869449939822516e+00
4.037689573415851555e+03,1.003945719738501274e-01,1.996880641962889058e+00
4.039686459601312436e+03,6.053592170030405034e-02,1.996891694017904229e+00
4.041683356768996873e+03,8.167773087211245564e-02,1.996902606510502665e+00
4.043680264779542995e+03,1.056821790741905576e-01,1.996913379842226277e+00
4.045677183493993198e+03,1.346912982833401995e-01,1.996924014418709703e+00
4.047674112773791421e+03,8.693479804538475908e-02,1.996934510640585358e+00
4.049671052480785875e+03,1.463320681190953265e-01,1.996944868910304649e+00
4.051668002477224491e+03,1.704100503576041203e-01,1.996955089629409485e+00
4.053664962625757198e+03,7.643279784314252479e-02,1.996965173198532284e+00
4.055661932789434104e+03,7.674271418402781042e-02,1.996975120017395966e+00
4.057658912831704583e+03,1.464784410375719048e-01,1.996984930485723453e+00
4.059655902616418189e+03,1.105043643831139927e-01,1.996994605002782919e+00
4.061652902007821922e+03,5.450459633520058494e-02,1.997004143966023548e+00
4.063649910870561143e+03,5.380981531204943880e-02,1.997013547773804021e+00
4.065646929069679118e+03,9.783197862047941784e-02,1.997022816822209279e+00
4.067643956470615194e+03,6.932511410199228286e-02,1.997031951508233760e+00
4.069640992939204352e+03,1.079320477396188138e-01,1.997040952227962407e+00
4.071638038341678111e+03,1.301082080697782695e-01,1.997049819376115920e+00
4.073635092544662257e+03,7.999658177436000384e-02,1.997058553347415000e+00
4.075632155415176840e+03,5.898464886077571523e-02,1.997067154535670852e+00
4.077629226820636177e+03,1.453839368125683651e-01,1.997075623334239936e+00
4.079626306628846123e+03,1.418267503590168732e-01,1.997083960136023961e+00
4.081623394708007254e+03,1.146360999575603973e-01,1.997092165333015146e+00
4.083620490926709408e+03,1.501905597594168917e-01,1.997100239317205705e+00
4.085617595153935781e+03,9.437954504308503079e-02,1.997108182478768867e+00
4.087614707259058832e+03,2.661452160233717529e-02,1.997115995208332606e+00
4.089611827111841649e+03,7.920923393155333836e-02,1.997123677895160654e+00
4.091608954582436127e+03,1.369021327100548302e-01,1.997131230928971490e+00
4.093606089541383426e+03,8.782758104811543010e-02,1.997138654698119353e+00
4.095603231859613061e+03,3.781604294363795360e-02,1.997145949590048986e+00
4.097600381408440626e+03,3.826779397527228788e-02,1.997153115991750383e+00
4.099597538059571889e+03,6.718371923741557616e-02,1.997160154291123035e+00
4.101594701685094151e+03,1.201973892901591068e-01,1.997167064872883202e+00
4.103591872157484431e+03,1.468375757980046603e-01,1.997173848123566131e+00
4.105589049349603556e+03,8.312466891040262706e-02,1.997180504426069092e+00
4.107586233134696158e+03,4.294537350142477866e-02,1.997187034166017838e+00
4.109583423386390677e+03,-1.278684209084097502e-02,1.997193437727219134e+00
4.111580619978701179e+03,1.410423988710426124e-01,1.997199715491660754e+00
4.113577822786020988e+03,1.445409928205180772e-01,1.997205867842239968e+00
4.115575031683128145e+03,1.290738297903051279e-01,1.997211895160944550e+00
4.117572246545179951e+03,1.162976961899859357e-01,1.997217797827943286e+00
4.119569467247716602e+03,9.485061478899321774e-02,1.997223576224314456e+00
4.121566693666656647e+03,7.217968590445267285e-02,1.997229230731136340e+00
4.123563925678298801e+03,1.163387204633784672e-01,1.997234761724939744e+00
4.125561163159322859e+03,1.069378402695125990e-01,1.997240169585893454e+00
4.127558405986783328e+03,-1.030779177417899366e-02,1.997245454693256761e+00
4.129555654038114881e+03,6.185933012570423578e-02,1.997250617422650976e+00
4.131552907191127815e+03,9.118160961359962624e-02,1.997255658150606905e+00
4.133550165324010777e+03,8.519922587112487011e-02,1.997260577256383840e+00
4.135547428315328034e+03,1.230785213898550751e-01,1.997265375111965113e+00
4.137544696044016746e+03,1.159893303933463432e-01,1.997270052094791026e+00
4.139541968389391513e+03,9.330808114542839260e-02,1.997274608576844912e+00
4.141539245231140740e+03,3.738582400809231654e-02,1.997279044935567072e+00
4.143536526449323901e+03,2.762053376986963946e-02,1.997283361540212354e+00
4.145533811924376096e+03,1.255442575745228766e-02,1.997287558765492577e+00
4.147531101537102586e+03,2.822450209720497524e-02,1.997291636983391072e+00
4.149528395168683346e+03,8.206035526071966957e-02,1.997295596564072184e+00
4.151525692700664877e+03,1.182391497572949646e-01,1.997299437878609751e+00
4.153522994014967480e+03,-1.416189644248351705e-02,1.997303161298987106e+00
4.155520298993880715e+03,3.065392065784831171e-02,1.997306767191730614e+00
4.157517607520061574e+03,3.337655958387949345e-02,1.997310255927914113e+00
4.159514919476539035e+03,3.374598782687331794e-02,1.997313627874973463e+00
4.161512234746705872e+03,6.071052857743933912e-02,1.997316883399435028e+00
4.163509553214325024e+03,8.827421983055043497e-02,1.997320022871463152e+00
4.165506874763525957e+03,7.058595077293729203e-02,1.997323046653946221e+00
4.167504199278802844e+03,1.569439257550996406e-02,1.997325955114320095e+00
4.169501526645016384e+03,1.584054604985923875e-02,1.997328748619111138e+00
4.171498856747392892e+03,1.632331637661251292e-02,1.997331427531207737e+00
4.173496189471520665e+03,1.672301991571069693e-02,1.997333992213498277e+00
4.175493524703354524e+03,8.296337289287615546e-02,1.997336443032509123e+00
4.177490862329210358e+03,4.356233747834416248e-02,1.997338780349309673e+00
4.179488202235766948e+03,-3.385071503587813724e-03,1.997341004524969321e+00
4.181485544310065961e+03,2.316546308160117272e-03,1.997343115922376455e+00
4.183482888439508315e+03,-1.621203359897455468e-02,1.997345114903509966e+00
4.185480234511857816e+03,1.488613908740674466e-02,1.997347001825801271e+00
4.187477582415235702e+03,3.024818809883092832e-02,1.997348777051229263e+00
4.189474932038125189e+03,4.330645088557693451e-02,1.997350440938134852e+00
4.191472283269366926e+03,3.289026723392191737e-02,1.997351993844858953e+00
4.193469635998159902e+03,3.813729503553896227e-02,1.997353436130651971e+00
4.195466990114061446e+03,1.274505259922049764e-02,1.997354768150216842e+00
4.197464345506983591e+03,-2.227596450192897287e-02,1.997355990261894476e+00
4.199461702067196711e+03,-4.203291212776827379e-02,1.997357102821297303e+00
4.201459059685327702e+03,4.383714906931135413e-02,1.997358106184947246e+00
4.203456418252356343e+03,-4.856214722045927579e-03,1.997359000705728249e+00
4.205453777659618027e+03,3.615854549063697576e-02,1.997359786739252741e+00
4.207451137798801028e+03,6.077326034653830755e-02,1.997360464638404665e+00
4.209448498561949236e+03,-3.276629081037845531e-02,1.997361034756977460e+00
4.211445859841457604e+03,4.372657426153193742e-03,1.997361497446036083e+00
4.213443221530072151e+03,-2.993814112850562079e-02,1.997361853058464476e+00
4.215440583520892687e+03,-5.503742445183559123e-02,1.997362101945327595e+00
4.217437945707368272e+03,-2.296365748527110645e-02,1.997362244455871405e+00
4.219435307983299026e+03,4.000996305882351285e-03,1.997362280942070356e+00
4.221432670242833410e+03,5.769210567112614124e-02,1.997362211751351424e+00
4.223430032380470038e+03,6.157594882986593306e-03,1.997362037233870069e+00
4.225427394291055862e+03,-2.032013758806611864e-02,1.997361757736143772e+00
4.227424755869785258e+03,-2.102756285713108797e-02,1.997361373607418500e+00
4.229422117012200033e+03,8.878400021115300097e-04,1.997360885194211733e+00
4.231419477614187599e+03,-7.616521063527830794e-03,1.997360292840312468e+00
4.233416837571983706e+03,3.328522483574906932e-02,1.997359596895876166e+00
4.235414196782166073e+03,1.015941340937970283e-02,1.997358797701053845e+00
4.237411555141659846e+03,-3.952552486641024154e-02,1.997357895603272482e+00
4.239408912547733962e+03,-3.702158739946069532e-02,1.997356890947230568e+00
4.241406268897998416e+03,-1.259615433280839893e-02,1.997355784072169627e+00
4.243403624090409721e+03,1.332151371546127887e-02,1.997354575323697645e+00
4.245400978023264543e+03,4.076245432692233300e-02,1.997353265044694126e+00
4.247398330595200605e+03,4.343136796373000402e-02,1.997351853572581604e+00
4.249395681705197603e+03,1.187651116994689962e-02,1.997350341252058570e+00
4.251393031252577202e+03,2.625392893816875031e-02,1.997348728421457054e+00
4.253390379136997581e+03,5.990414031849183168e-02,1.997347015420018579e+00
4.255387725258458886e+03,1.533252085290112351e-02,1.997345202587894164e+00
4.257385069517299598e+03,4.392340322552861637e-02,1.997343290261596849e+00
4.259382411814193802e+03,-2.836407897902671043e-03,1.997341278780368157e+00
4.261379752050155730e+03,4.134534820259455623e-02,1.997339168480721128e+00
4.263377090126535222e+03,2.480346700302672757e-04,1.997336959700078296e+00
4.265374425945018629e+03,2.239423061015597891e-02,1.997334652771314722e+00
4.267371759407626996e+03,9.065479326647118627e-03,1.997332248034581426e+00
4.269369090416716972e+03,7.613561625734691085e-02,1.997329745819115487e+00
4.271366418874979900e+03,8.589614405269867248e-02,1.997327146462339442e+00
4.273363744685439997e+03,9.779059377055647484e-02,1.997324450297128351e+00
4.275361067751455266e+03,2.490417919291010654e-02,1.997321657656357274e+00
4.277358387976715676e+03,1.053359901705076401e-01,1.997318768870172789e+00
4.279355705265244069e+03,5.519160077991886598e-02,1.997315784274178441e+00
4.281353019521392525e+03,2.204225031808481131e-02,1.997312704194882826e+00
4.283350330649846001e+03,6.225011293573880222e-02,1.997309528965161007e+00
4.285347638555618687e+03,7.371095461757326550e-02,1.997306258915159560e+00
4.287344943144053104e+03,1.262995068276434596e-01,1.997302894372296578e+00
4.289342244320822829e+03,1.048513233247414383e-01,1.997299435666718637e+00
4.291339541991927035e+03,9.468691612906884880e-02,1.997295883124024840e+00
4.293336836063695046e+03,1.424962901745746857e-01,1.997292237075271260e+00
4.295334126442780871e+03,1.511971319992524432e-01,1.997288497842419019e+00
4.297331413036166850e+03,9.139724964480201719e-02,1.997284665756524191e+00
4.299328695751160012e+03,1.465696292819180513e-01,1.997280741137728910e+00
4.301325974495392074e+03,9.556315875396906301e-02,1.997276724316179752e+00
4.303323249176821264e+03,9.977845739215777943e-02,1.997272615612018853e+00
4.305320519703727769e+03,1.576349764544105470e-01,1.997268415351754811e+00
4.307317785984715556e+03,1.135625740012470714e-01,1.997264123855529760e+00
4.309315047928711465e+03,1.737349749954398004e-01,1.997259741448942805e+00
4.311312305444965205e+03,1.438574296389867335e-01,1.997255268451226584e+00
4.313309558443046626e+03,1.401442073552423562e-01,1.997250705183432729e+00
4.315306806832846632e+03,1.501293018086040931e-01,1.997246051969341352e+00
4.317304050524577178e+03,1.359260504610298459e-01,1.997241309125456610e+00
4.319301289428770360e+03,1.174099800747253342e-01,1.997236476972830133e+00
4.321298523456275689e+03,1.276779107889398079e-01,1.997231555829785066e+00
4.323295752518260997e+03,1.325665649349516972e-01,1.997226546013735060e+00
4.325292976526214261e+03,1.650312184128557846e-01,1.997221447843912756e+00
4.327290195391939051e+03,2.077277576206147669e-01,1.997216261635003320e+00
4.329287409027554531e+03,1.411070167665775810e-01,1.997210987705329899e+00
4.331284617345498191e+03,1.783649864734833668e-01,1.997205626368668163e+00
4.333281820258520384e+03,2.091771016957520157e-01,1.997200177942431765e+00
4.335279017679687968e+03,1.818335849822624584e-01,1.997194642739486881e+00
4.337276209522382487e+03,2.126980519402814074e-01,1.997189021072699688e+00
4.339273395700296533e+03,2.047022882870150329e-01,1.997183313257664850e+00
4.341270576127438289e+03,2.058210021399271006e-01,1.997177519605429552e+00
4.343267750718126990e+03,2.082854100313250856e-01,1.997171640428859973e+00
4.345264919386992005e+03,2.134492203658662768e-01,1.997165676038093807e+00
4.347262082048977391e+03,2.019585514801675585e-01,1.997159626745087735e+00
4.349259238619333701e+03,2.182513987127228383e-01,1.997153492859069956e+00
4.351256389013625267e+03,2.348072073147104422e-01,1.997147274691087659e+00
4.353253533147722919e+03,2.022163612844845859e-01,1.997140972549459548e+00
4.355250670937806717e+03,2.165952755993353629e-01,1.997134586740685336e+00
4.357247802300365947e+03,2.656151788827607052e-01,1.997128117574902717e+00
4.359244927152194578e+03,2.475727647039410451e-01,1.997121565358611406e+00
4.361242045410396713e+03,2.593338372024580063e-01,1.997114930397401622e+00
4.363239156992380231e+03,2.296818223073513465e-01,1.997108212997773080e+00
4.365236261815859507e+03,2.022017033403204767e-01,1.997101413466225495e+00
4.367233359798853598e+03,2.784139013462298973e-01,1.997094532104711107e+00
4.369230450859687153e+03,2.453638665607105473e-01,1.997087569218820136e+00
4.371227534916986770e+03,2.250053794369306637e-01,1.997080525112323812e+00
4.373224611889683729e+03,2.221058904421793212e-01,1.997073400088993367e+00
4.375221681697009444e+03,2.423629846999627857e-01,1.997066194447143062e+00
4.377218744258500010e+03,2.715972744468783118e-01,1.997058908493272611e+00
4.379215799493991653e+03,2.464678147173436640e-01,1.997051542523877288e+00
4.381212847323620736e+03,2.622391135728686651e-01,1.997044096843637817e+00
4.383209887667825569e+03,2.723966022197262249e-01,1.997036571749049472e+00
4.385206920447340963e+03,2.534974090011353209e-01,1.997028967541154998e+00
4.387203945583202767e+03,2.259379017074410745e-01,1.997021284516449668e+00
4.389200962996745147e+03,2.771921683895658961e-01,1.997013522975066735e+00
4.391197972609597855e+03,2.892165055103322335e-01,1.997005683214410965e+00
4.393194974343690774e+03,2.441835902050623897e-01,1.996997765528249147e+00
4.395191968121248465e+03,3.037373372986383324e-01,1.996989770215805038e+00
4.397188953864790165e+03,3.050269043755761134e-01,1.996981697570845427e+00
4.399185931497131605e+03,2.251348745369727844e-01,1.996973547889865586e+00
4.401182900941383195e+03,2.411221344253839105e-01,1.996965321464813314e+00
4.403179862120949110e+03,2.801839561575261706e-01,1.996957018591274391e+00
4.405176814959527292e+03,3.109236491778330502e-01,1.996948639562106109e+00
4.407173759381107629e+03,3.143465808411498030e-01,1.996940184668346774e+00
4.409170695309971961e+03,3.006003853340078469e-01,1.996931654203763173e+00
4.411167622670694072e+03,3.243139536036153125e-01,1.996923048457574623e+00
4.413164541388139696e+03,3.127970125250154609e-01,1.996914367721728922e+00
4.415161451387462876e+03,2.815141944561462273e-01,1.996905612286354881e+00
4.417158352594108692e+03,3.124432736224171947e-01,1.996896782438852824e+00
4.419155244933810536e+03,3.030372076525209013e-01,1.996887878471170552e+00
4.421152128332591928e+03,3.271858873456748862e-01,1.996878900667979906e+00
4.423149002716761061e+03,3.401198110358657489e-01,1.996869849320319190e+00
4.425145868012916253e+03,3.543811130961018185e-01,1.996860724711950752e+00
4.427142724147942317e+03,2.884790884214467610e-01,1.996851527131184412e+00
4.429139571049006918e+03,3.026025795216709668e-01,1.996842256863601506e+00
4.431136408643567847e+03,2.879517147428088397e-01,1.996832914192054886e+00
4.433133236859363024e+03,3.067049877289295678e-01,1.996823499404854374e+00
4.435130055624418674e+03,3.337277581428453321e-01,1.996814012783033832e+00
4.437126864867041149e+03,3.342562669380414464e-01,1.996804454610355606e+00
4.439123664515822384e+03,2.660831747152255788e-01,1.996794825169672549e+00
4.441120454499634434e+03,3.095244886172581755e-01,1.996785124742928019e+00
4.443117234747633120e+03,3.285493954180568332e-01,1.996775353612974868e+00
4.445114005189253476e+03,3.292527991012384470e-01,1.996765512057208980e+00
4.447110765754212480e+03,2.842644490135263213e-01,1.996755600360302196e+00
4.449107516372507234e+03,3.199738203120405244e-01,1.996745618797831412e+00
4.451104256974412237e+03,2.279030563709306401e-01,1.996735567650830490e+00
4.453100987490482112e+03,2.908528482185329667e-01,1.996725447197604808e+00
4.455097707851549785e+03,2.925255722608964826e-01,1.996715257714640757e+00
4.457094417988724672e+03,3.543166619687549423e-01,1.996704999481153209e+00
4.459091117833393582e+03,2.504159282858949842e-01,1.996694672772719059e+00
4.461087807317218903e+03,3.046943540505845371e-01,1.996684277863096213e+00
4.463084486372139509e+03,3.564610586703919060e-01,1.996673815031499544e+00
4.465081154930369848e+03,3.281193851086748881e-01,1.996663284549867967e+00
4.467077812924396312e+03,3.231704651005090634e-01,1.996652686693778378e+00
4.469074460286980866e+03,2.977852512172424748e-01,1.996642021735169692e+00
4.471071096951159234e+03,3.180787254322350877e-01,1.996631289947799814e+00
4.473067722850238169e+03,3.012608177467148152e-01,1.996620491604517156e+00
4.475064337917796365e+03,3.268277347077067074e-01,1.996609626976351137e+00
4.477060942087686271e+03,3.404580346220150155e-01,1.996598696333421685e+00
4.479057535294027730e+03,3.447233222730336499e-01,1.996587699946758221e+00
4.481054117471212521e+03,3.426046993471545399e-01,1.996576638087390165e+00
4.483050688553901637e+03,2.801294467256421616e-01,1.996565511023618456e+00
4.485047248477025278e+03,3.025483447747981947e-01,1.996554319023744029e+00
4.487043797175781947e+03,3.209819116417068074e-01,1.996543062355158327e+00
4.489040334585635719e+03,3.043048993206801667e-01,1.996531741287071782e+00
4.491036860642321699e+03,3.007521297091512724e-01,1.996520356084147352e+00
4.493033375281837834e+03,3.203283618623271045e-01,1.996508907013776479e+00
4.495029878440449465e+03,3.203830600179747301e-01,1.996497394341531617e+00
4.497026370054686595e+03,3.050253864502255330e-01,1.996485818332075723e+00
4.499022850061344798e+03,3.230319586149625333e-01,1.996474179249162262e+00
4.501019318397482493e+03,2.913502827777380566e-01,1.996462477357454190e+00
4.503015775000422764e+03,2.617456957813120710e-01,1.996450712918885984e+00
4.505012219807749716e+03,2.648687649258570365e-01,1.996438886197211104e+00
4.507008652757311211e+03,3.113154346076160151e-01,1.996426997452545038e+00
4.509005073787215224e+03,3.316778466247188861e-01,1.996415046948641248e+00
4.511001482835832576e+03,3.296243086730594185e-01,1.996403034943796229e+00
4.512997879841792383e+03,3.442878087226009520e-01,1.996390961698125466e+00
4.514994264743984786e+03,3.288752271208391642e-01,1.996378827473563433e+00
4.516990637481559133e+03,2.542662944789055857e-01,1.996366632526587637e+00
4.518986997993921250e+03,3.336548451045895924e-01,1.996354377115494572e+00
4.520983346220737985e+03,2.757118127218216030e-01,1.996342061497671239e+00
4.522979682101930848e+03,2.862613344162054374e-01,1.996329685932323628e+00
4.524976005577679643e+03,3.249627967030732090e-01,1.996317250673200761e+00
4.526972316588418835e+03,3.105177667021493670e-01,1.996304755977689638e+00
4.528968615074838453e+03,2.826559198728046951e-01,1.996292202099539281e+00
4.530964900977885918e+03,2.947726442575827610e-01,1.996279589294317702e+00
4.532961174238758758e+03,2.910182735034546608e-01,1.996266917814864428e+00
4.534957434798910981e+03,3.494991286675486752e-01,1.996254187915837974e+00
4.536953682600049433e+03,3.516435140618482391e-01,1.996241399850077869e+00
4.538949917584131072e+03,3.075785967336508442e-01,1.996228553867695155e+00
4.540946139693367513e+03,3.195118415995996664e-01,1.996215650220619864e+00
4.542942348870220485e+03,3.505079471473906416e-01,1.996202689162601018e+00
4.544938545057400916e+03,3.329585954539767134e-01,1.996189670939202188e+00
